157 38 3942 41 17579
158 183 13146 252 480782
159 124 6359 181 468483
160 210 12685 279 580815
161 26 1040 42 91215
162 12 2878 12 4712
163 7 567 10 6337
164 3 120 2 80
165 0 0 0 0
166 0 0 0 0
167 2 80 2 80
168 1 40 1 40
169 1 40 1 40
170 3 269 3 2645
171 1 68 2 104
172 0 0 0 0
173 1 40 1 40
174 9 608 9 608
175 26 2223 18 1258
176 76 8225 87 122563
177 53 4738 73 125434
178 143 6953 220 595033
179 162 6480 268 694176
180 134 5360 217 645800
181 119 4760 192 589776
182 131 5272 210 609352
183 164 6560 262 680904
184 107 4315 137 564408
185 137 12703 166 324338
186 219 9892 264 659924
187 271 16500 270 494234
188 141 5671 183 427116
189 1 40 1 40
190 0 0 0 0
191 0 0 0 0
192 2 80 2 80
193 7 365 7 365
194 2 119 2 119
195 2 119 2 119
196 2 119 2 119
197 5 200 5 200
198 2 116 2 116
199 0 0 0 0
200 0 0 0 0
201 1 68 2 104
202 0 0 0 0
203 0 0 0 0
204 0 0 0 0
205 1 73 0 0
206 0 0 0 0
207 3 120 3 120
208 1 40 1 40
209 0 0 0 0
210 2 126 2 126
211 0 0 0 0
212 0 0 0 0
213 0 0 0 0
214 0 0 0 0
215 0 0 0 0
216 18 1156 17 844
217 142 13030 167 249447
218 332 13768 335 710451
219 160 11557 214 390903
220 81 3271 119 288703
221 0 0 0 0
222 0 0 0 0
223 0 0 0 0
224 0 0 0 0
225 0 0 0 0
226 0 0 0 0
227 3 120 3 120
228 2 119 2 119
229 1 40 1 40
230 0 0 0 0
231 1 68 2 104
232 0 0 0 0
233 0 0 0 0
234 0 0 0 0
235 2 126 2 126
236 2 119 2 119
237 3 120 3 120
238 0 0 0 0
239 1 40 1 40
240 0 0 0 0
241 34 3917 35 2221
242 188 13464 266 509071
243 118 6155 179 472754
244 211 12766 299 634773
245 0 0 0 0
246 2 119 2 119
247 34 3102 34 2040
248 93 6666 130 272830
249 74 6369 95 70914
250 52 3782 65 89477
251 260 29442 301 254048
252 205 22862 248 237318
253 203 22666 245 259209
254 198 22364 244 248841
255 191 21142 239 236434
256 195 22251 227 240281
257 196 21711 239 249168
258 188 21599 237 229901
259 193 21226 230 239502
260 186 20905 222 236789
261 213 24029 247 247158
262 197 21462 234 233184
263 207 22770 244 254789
264 163 17789 196 216743
265 0 0 0 0
266 0 0 0 0
267 0 0 0 0
268 1 40 1 40
269 1 40 1 40
270 0 0 0 0
271 139 13726 165 128746
272 173 8052 273 658730
273 215 14552 249 467528
274 144 5760 173 390121
275 0 0 0 0
276 0 0 0 0
277 0 0 0 0
278 1 40 1 40
279 1 40 1 40
280 0 0 0 0
281 0 0 0 0
282 0 0 0 0
283 0 0 0 0
284 0 0 0 0
285 0 0 0 0
286 0 0 0 0
287 2 119 2 119
288 1 40 1 40
289 2 112 2 112
290 0 0 0 0
291 3 148 4 184
292 2 80 2 80
293 0 0 0 0
294 0 0 0 0
295 34 3928 34 2079
296 106 10141 128 236199
297 196 7977 263 605422
298 237 15452 264 409374
299 141 5640 157 369059
300 0 0 0 0
301 0 0 0 0
302 2 119 2 119
303 0 0 0 0
304 0 0 0 0
305 3 183 4 223
306 0 0 0 0
307 0 0 0 0
308 0 0 0 0
309 0 0 0 0
310 0 0 0 0
311 0 0 0 0
312 0 0 0 0
313 0 0 0 0
314 0 0 0 0
315 0 0 0 0
316 0 0 0 0
317 0 0 0 0
318 0 0 0 0
319 0 0 0 0
320 0 0 0 0
321 1 68 2 104
322 0 0 0 0
323 0 0 0 0
324 0 0 0 0
325 1 73 0 0
326 0 0 0 0
327 1 72 1 72
328 0 0 0 0
329 0 0 0 0
330 143 13476 168 267005
331 181 7728 269 661475
332 120 7735 168 314539
333 112 6422 171 388588
334 0 0 0 0
335 0 0 0 0
336 0 0 0 0
337 0 0 0 0
338 0 0 0 0
339 0 0 0 0
340 4 223 4 160
341 0 0 0 0
342 0 0 0 0
343 14 3133 15 1261
344 1 40 1 1447
345 1 637 1 40
346 10 809 9 3870
347 0 0 0 0
348 0 0 0 0
349 14 920 8 560
350 33 2711 29 1986
351 43 7433 48 22938
352 8 1061 10 8126
353 6 814 7 1663
354 36 2359 33 64234
355 26 3176 24 3643
356 7 280 8 22536
357 28 1992 15 1941
358 51 4180 58 106692
359 137 5480 140 313508
360 0 0 0 0
361 0 0 0 0
362 0 0 0 0
363 29 3576 30 1889
364 146 11786 182 359229
365 143 5752 242 592441
366 253 15763 332 582004
367 35 2177 42 88988
368 15 1934 15 2479
369 1 40 0 0
370 2 80 1 40
371 1 40 1 40
372 0 0 0 0
373 0 0 0 0
374 0 0 0 0
375 0 0 0 0
376 13 1825 13 1780
377 0 0 0 0
378 3 155 2 111
379 1 40 1 40
380 1 40 1 40
381 2 108 3 144
382 0 0 0 0
383 0 0 0 0
384 0 0 0 0
385 0 0 0 0
386 0 0 0 0
387 0 0 0 0
388 0 0 0 0
389 1 40 1 40
390 1 40 1 40
391 1 40 1 40
392 0 0 0 0
393 1 72 1 72
394 0 0 0 0
395 95 11121 107 75880
396 69 3892 96 224510
397 25 1000 30 67808
398 2 80 2 2976
399 53 2120 59 127230
400 55 2200 55 149896
401 31 1240 31 83776
402 65 2600 65 167672
403 121 8286 124 151075
404 199 9734 222 418934
405 56 2240 74 157261
406 0 0 0 0
407 0 0 0 0
408 0 0 0 0
409 0 0 0 0
410 1 40 1 40
411 4 234 5 270
412 0 0 0 0
413 2 119 2 119
414 0 0 0 0
415 0 0 0 0
416 2 119 2 119
417 0 0 0 0
418 0 0 0 0
419 0 0 0 0
420 1 40 1 40
421 1 40 1 40
422 5 277 5 277
423 1 72 1 72
424 0 0 0 0
425 0 0 0 0
426 0 0 0 0
427 0 0 0 0
428 0 0 0 0
429 0 0 0 0
430 1 40 1 40
431 1 40 1 40
432 25 2444 24 1195
433 104 10461 141 202708
434 99 4448 149 313500
435 22 919 29 64911
436 76 3040 76 153632
437 58 2320 58 129744
438 33 1352 33 88232
439 1 40 1 1778
440 124 8186 125 186611
441 106 7055 107 187186
442 58 2344 78 161379
443 50 2000 57 131726
444 0 0 0 0
445 1 73 0 0
446 0 0 0 0
447 0 0 0 0
448 0 0 0 0
449 0 0 0 0
450 1 40 1 40
451 1 40 1 40
452 0 0 0 0
453 0 0 0 0
454 0 0 0 0
455 0 0 0 0
456 0 0 0 0
457 0 0 0 0
458 0 0 0 0
459 0 0 0 0
460 1 40 1 40
461 1 40 1 40
462 0 0 0 0
463 2 119 2 119
464 0 0 0 0
465 0 0 0 0
466 0 0 0 0
467 0 0 0 0
468 1 72 1 72
469 34 3909 35 2221
470 201 13861 278 515015
471 96 4610 123 438455
472 251 15364 366 669688
473 0 0 0 0
474 3 144 3 120
475 5 263 5 239
476 0 0 0 0
477 0 0 0 0
478 0 0 0 0
479 0 0 0 0
480 0 0 0 0
481 0 0 0 0
482 2 146 2 146
483 0 0 0 0
484 0 0 0 0
485 0 0 0 0
486 0 0 0 0
487 0 0 0 0
488 0 0 0 0
489 0 0 0 0
490 0 0 0 0
491 0 0 0 0
492 0 0 0 0
493 0 0 0 0
494 2 119 2 119
495 0 0 0 0
496 0 0 0 0
497 0 0 0 0
498 0 0 0 0
499 0 0 0 0
500 0 0 0 0
501 1 68 2 104
502 130 13191 167 196859
503 175 7488 276 674787
504 184 12461 252 493403
505 80 3200 124 254639
506 0 0 0 0
507 0 0 0 0
508 4 374 4 374
509 0 0 0 0
510 0 0 0 0
511 0 0 0 0
512 0 0 0 0
513 1 72 1 72
514 2 100 1 44
515 0 0 0 0
516 4 223 4 160
517 0 0 0 0
518 0 0 0 0
519 0 0 0 0
520 0 0 0 0
521 0 0 0 0
522 0 0 0 0
523 0 0 0 0
524 0 0 0 0
525 4 223 4 160
526 0 0 0 0
527 4 223 4 160
528 14 3021 18 6826
529 1 40 0 0
530 0 0 0 0
531 1 68 2 104
532 0 0 0 0
533 26 3167 26 14091
534 4 388 4 1707
535 0 0 0 0
536 37 4032 38 19892
537 159 12179 216 413052
538 140 6696 222 533530
539 291 16576 316 656366
540 3 120 5 11531
541 1 644 0 0
542 1 644 1 40
543 0 0 0 0
544 0 0 0 0
545 0 0 6 7770
546 20 1629 20 2280
547 1 40 0 0
548 0 0 0 0
549 0 0 0 0
550 1 72 1 72
551 0 0 0 0
552 0 0 0 0
553 0 0 0 0
554 0 0 0 0
555 2 260 2 80
556 3 120 3 1645
557 0 0 0 0
558 0 0 0 0
559 0 0 0 0
560 0 0 0 0
561 1 68 2 104
562 141 13510 177 249667
563 234 9848 258 694371
564 187 12368 249 501441
565 52 2113 82 176481
566 0 0 0 0
567 0 0 0 0
568 0 0 0 0
569 0 0 0 0
570 0 0 0 0
571 0 0 0 0
572 0 0 0 0
573 0 0 0 0
574 0 0 0 0
575 0 0 0 0
576 0 0 0 0
577 0 0 0 0
578 0 0 0 0
579 0 0 0 0
580 0 0 0 0
581 0 0 0 0
582 0 0 0 0
583 0 0 0 0
584 0 0 0 0
585 16 914 9 514
586 23 3185 25 7170
587 23 3364 29 57807
588 118 5835 168 486040
589 93 7075 126 450986
590 217 15102 280 522511
591 111 4507 163 457542
592 263 16770 277 500537
593 202 8080 215 556565
594 199 7960 224 677936
595 175 7000 218 671904
596 171 6840 222 641656
597 142 5680 197 450097
598 10 722 9 782
599 0 0 0 0
600 0 0 0 0
601 0 0 0 0
602 0 0 0 0
603 0 0 0 0
604 0 0 0 0
605 0 0 0 0
606 0 0 0 0
607 0 0 0 0
608 0 0 0 0
609 0 0 0 0
610 0 0 0 0
611 0 0 0 0
612 0 0 0 0
613 0 0 0 0
614 2 119 2 119
615 0 0 0 0
616 0 0 0 0
617 0 0 0 0
618 0 0 0 0
619 0 0 0 0
620 34 3772 37 19706
621 180 13171 216 464629
622 212 9803 230 494941
623 205 11764 283 642625
624 2 80 0 0
625 0 0 0 0
626 1 72 1 72
627 0 0 0 0
628 0 0 0 0
629 0 0 0 0
630 0 0 0 0
631 0 0 0 0
632 0 0 0 0
633 0 0 0 0
634 8 921 8 40965
635 13 520 13 35636
636 0 0 0 0
637 0 0 0 0
638 0 0 0 0
639 0 0 0 0
640 0 0 0 0
641 0 0 0 0
642 0 0 0 0
643 0 0 0 0
644 0 0 0 0
645 0 0 0 0
646 0 0 0 0
647 0 0 0 0
648 0 0 0 0
649 0 0 0 0
650 128 12965 154 199150
651 191 8230 309 716750
652 208 13968 229 439896
653 84 3423 116 263933
654 0 0 0 0
655 0 0 0 0
656 0 0 0 0
657 0 0 0 0
658 0 0 0 0
659 3 384 3 152
660 9 915 9 13516
661 61 3635 88 198080
662 34 1360 55 155012
663 29 4310 30 11835
664 35 1400 59 135400
665 11 440 20 39309
666 0 0 0 0
667 0 0 0 0
668 32 1280 39 287526
669 45 1800 74 157896
670 43 1720 63 167592
671 75 3000 109 254864
672 56 2240 89 196144
673 61 2479 95 216656
674 61 2440 97 206639
675 52 2080 80 195784
676 57 2280 85 204672
677 57 2280 87 198960
678 52 2080 76 192728
679 179 7811 224 533491
680 199 10040 266 702990
681 189 8831 255 677047
682 215 14256 315 660425
683 187 8042 292 705910
684 184 11596 255 515241
685 67 3674 99 222064
686 0 0 0 0
687 0 0 0 0
688 0 0 0 0
689 1 72 1 72
690 0 0 0 0
691 0 0 0 0
692 0 0 0 0
693 0 0 0 0
694 0 0 0 0
695 0 0 0 0
696 0 0 0 0
697 0 0 0 0
698 0 0 0 0
699 0 0 0 0
700 0 0 0 0
701 0 0 0 0
702 0 0 0 0
703 0 0 0 0
704 0 0 0 0
705 0 0 0 0
706 51 5517 50 23733
707 168 11617 211 485608
708 124 6277 187 454193
709 207 12831 263 530185
710 35 1400 59 124805
711 1 68 2 104
712 0 0 0 0
713 7 1120 7 9019
714 9 912 10 2756
715 0 0 0 0
716 0 0 0 0
717 0 0 0 0
718 0 0 0 0
719 0 0 0 0
720 0 0 0 0
721 0 0 0 0
722 0 0 0 0
723 0 0 0 0
724 0 0 0 0
725 0 0 0 0
726 0 0 0 0
727 4 223 4 160
728 0 0 0 0
729 0 0 0 0
730 0 0 0 0
731 90 10818 101 93028
732 177 8212 279 582157
733 169 11362 239 505076
734 142 6263 202 449693
735 1 72 1 72
736 0 0 0 0
737 0 0 0 0
738 0 0 0 0
739 0 0 0 0
740 1 86 1 40
741 2 108 3 190
742 0 0 0 0
743 0 0 0 0
744 0 0 0 0
745 0 0 0 0
746 0 0 0 0
747 0 0 0 0
748 0 0 0 0
749 0 0 0 0
750 0 0 0 0
751 0 0 0 0
752 0 0 0 0
753 0 0 0 0
754 0 0 0 0
755 0 0 0 0
756 0 0 0 0
757 0 0 0 0
758 0 0 0 0
759 0 0 0 0
760 0 0 0 0
761 0 0 0 0
762 0 0 0 0
763 23 1456 22 1144
764 142 13029 200 373209
765 142 6168 220 578716
766 215 14327 274 494173
767 53 2120 70 171835
768 0 0 0 0
769 0 0 0 0
770 0 0 0 0
771 2 140 3 176
772 2 119 2 119
773 0 0 0 0
774 0 0 0 0
775 0 0 0 0
776 0 0 0 0
777 0 0 0 0
778 0 0 0 0
779 0 0 0 0
780 0 0 0 0
781 0 0 0 0
782 0 0 0 0
783 0 0 0 0
784 8 624 8 624
785 46 7336 38 14819
786 156 9581 478 653395
787 152 9422 466 633635
788 189 13090 559 752991
789 169 11922 470 628737
790 189 11547 430 643135
791 136 15774 379 413605
792 0 0 0 0
793 0 0 0 0
794 29 3741 29 3741
795 0 0 0 0
796 0 0 43 180312
797 0 0 0 0
798 106 12791 97 24973
799 199 14139 425 553509
800 280 26433 614 724973
801 208 13706 467 647936
802 186 12535 444 663804
803 208 12314 472 683511
804 189 12610 425 605847
805 191 10100 448 662955
806 177 9397 398 612491
807 236 13110 495 716182
808 228 12152 483 712598
809 190 12115 406 606653
810 188 10390 450 672121
811 159 8721 400 609689
812 183 11318 463 682205
813 173 10428 449 709345
814 158 8590 449 688104
815 182 10074 473 687597
816 167 9248 446 673454
817 206 11421 499 760581
818 167 9174 425 649127
819 175 10421 484 718860
820 142 8421 415 586945
821 161 9805 510 702315
822 142 8531 422 595690
823 141 8413 390 555225
824 128 7142 330 511693
825 128 7159 342 523060
826 95 5810 300 415603
827 124 7604 362 501370
828 106 6671 338 462964
829 101 6566 340 465520
830 122 6685 306 524660
831 168 9183 443 798027
832 251 13083 518 1325380
833 225 9154 282 676410
834 118 4720 134 293214
835 160 11608 184 291612
836 149 6173 211 539581
837 0 0 0 0
838 6 364 6 364
839 0 0 0 0
840 3 152 3 152
841 3 120 3 120
842 3 159 3 159
843 0 0 0 0
844 11 1199 11 6060
845 0 0 0 0
846 0 0 0 0
847 0 0 0 0
848 1 57 1 57
849 2 119 2 119
850 8 444 8 444
851 3 120 3 120
852 0 0 0 0
853 5 277 5 200
854 0 0 0 0
855 2 119 2 119
856 4 238 4 238
857 0 0 0 0
858 0 0 0 0
859 0 0 0 0
860 171 14941 222 302442
861 132 5863 177 537699
862 168 11128 186 386198
863 152 6649 172 395554
864 9 423 10 22465
865 0 0 0 0
866 1 72 1 72
867 2 119 2 119
868 2 119 2 119
869 0 0 0 0
870 2 80 2 80
871 4 199 4 199
872 0 0 0 0
873 3 159 3 159
874 2 119 2 119
875 0 0 0 0
876 0 0 0 0
877 0 0 0 0
878 1 57 1 57
879 2 119 2 119
880 4 199 4 199
881 0 0 0 0
882 2 80 2 80
883 1 40 1 40
884 0 0 0 0
885 34 3924 34 2079
886 196 13855 281 509563
887 165 8551 246 538626
888 184 10594 278 580420
889 0 0 0 0
890 2 80 2 80
891 4 255 6 327
892 6 318 6 318
893 2 97 2 97
894 3 183 4 199
895 0 0 0 0
896 1 72 1 72
897 2 119 2 119
898 2 119 2 119
899 0 0 0 0
900 2 80 2 80
901 0 0 0 0
902 6 371 5 315
903 3 159 3 159
904 4 199 4 199
905 0 0 0 0
906 0 0 0 0
907 4 160 4 160
908 1 57 1 57
909 5 311 4 251
910 27 2886 28 18828
911 77 10587 85 72984
912 251 11993 279 598351
913 93 6543 128 296542
914 41 4311 43 30005
915 170 11982 214 460521
916 85 4888 99 215400
917 0 0 0 0
918 11 1459 11 6232
919 215 10389 216 474820
920 91 5248 96 211099
921 182 12247 186 372957
922 55 3017 60 152499
923 89 5181 94 223373
924 160 9178 249 556590
925 223 17072 250 430363
926 143 7966 193 478177
927 130 6064 144 599518
928 241 10689 301 689767
929 172 6880 219 640088
930 102 4080 135 312591
931 73 2920 99 212472
932 78 3159 103 219911
933 81 3240 107 244648
934 92 3680 121 261136
935 141 15313 154 133561
936 119 4823 161 374937
937 185 7400 251 550144
938 146 5896 168 523712
939 61 2475 93 326624
940 166 9196 211 462485
941 233 14645 299 618422
942 132 5800 141 435950
943 7 280 7 23448
944 0 0 0 0
945 0 0 0 0
946 0 0 0 0
947 6 447 6 447
948 0 0 89 1183368
949 18 1746 14 1484
950 312 21321 311 1686191
951 322 16555 339 677536
952 374 19289 386 691288
953 179 7463 227 605673
954 134 5395 192 588328
955 91 3978 154 547965
956 115 4600 167 546869
957 150 6078 230 636262
958 92 3719 151 387982
959 0 0 0 0
960 0 0 0 0
961 4 284 4 199
962 5 200 2 165
963 11 732 11 732
964 2 119 2 119
965 0 0 0 0
966 0 0 0 0
967 4 284 4 199
968 3 137 3 222
969 4 238 4 238
970 2 119 2 119
971 0 0 0 0
972 0 0 0 0
973 7 404 7 319
974 2 80 2 165
975 4 238 4 238
976 2 119 2 119
977 0 0 0 0
978 1 72 1 72
979 10 773 10 684
980 2 80 2 165
981 33 2375 32 1542
982 145 12623 181 327821
983 159 6865 246 624295
984 175 12584 238 423960
985 73 3044 93 241351
986 2 80 2 165
987 0 0 0 0
988 0 0 0 0
989 0 0 0 0
990 0 0 0 0
991 4 284 4 199
992 2 80 2 165
993 2 80 2 80
994 0 0 0 0
995 0 0 0 0
996 0 0 0 0
997 4 284 4 199
998 3 137 3 222
999 0 0 0 0
1000 0 0 0 0
1001 0 0 0 0
1002 0 0 0 0
1003 6 364 6 279
1004 2 80 2 165
1005 0 0 0 0
1006 0 0 0 0
1007 30 3625 31 1929
1008 237 15419 252 508310
1009 100 4393 156 442907
1010 228 13738 324 649482
1011 11 710 17 20326
1012 0 0 0 0
1013 3 137 3 137
1014 0 0 0 0
1015 4 284 4 199
1016 3 159 3 205
1017 2 112 2 151
1018 0 0 0 0
1019 0 0 0 0
1020 0 0 0 0
1021 4 284 4 199
1022 17 1552 19 51525
1023 5 200 6 4743
1024 0 0 0 0
1025 0 0 0 0
1026 0 0 0 0
1027 3 198 3 159
1028 3 183 3 176
1029 1 40 1 86
1030 2 321 2 80
1031 6 324 6 15225
1032 0 0 0 0
1033 5 278 5 239
1034 1 40 1 79
1035 0 0 0 0
1036 1 86 1 40
1037 7 521 7 15311
1038 0 0 0 0
1039 3 198 3 159
1040 1 40 1 79
1041 2 136 4 208
1042 93 10872 103 82466
1043 186 8589 240 588889
1044 158 8242 197 482163
1045 185 10598 224 483271
1046 1 40 1 79
1047 0 0 0 0
1048 1 86 1 40
1049 1 40 1 86
1050 0 0 0 0
1051 3 198 3 159
1052 1 40 1 79
1053 2 80 2 80
1054 1 86 1 40
1055 2 112 2 158
1056 0 0 0 0
1057 3 198 3 159
1058 2 97 2 136
1059 0 0 0 0
1060 1 86 1 40
1061 1 40 1 86
1062 0 0 0 0
1063 7 877 6 304
1064 16 2562 19 11932
1065 1 40 1 79
1066 1 86 1 40
1067 1 40 1 86
1068 4 160 4 160
1069 0 0 0 0
1070 3 198 3 159
1071 3 176 5 287
1072 1 86 1 40
1073 2 97 2 143
1074 0 0 0 0
1075 38 4186 42 23064
1076 199 13974 227 426657
1077 116 4819 186 504448
1078 269 16206 289 599755
1079 22 880 33 65142
1080 0 0 0 0
1081 1 72 1 72
1082 3 198 3 159
1083 1 40 1 79
1084 1 86 1 40
1085 1 40 1 86
1086 0 0 0 0
1087 0 0 0 0
1088 4 255 4 216
1089 1 40 1 79
1090 1 86 1 40
1091 2 207 2 126
1092 5 994 5 5267
1093 2 80 3 5034
1094 16 718 16 38327
1095 26 1040 26 69135
1096 30 1200 30 77944
1097 26 1103 26 56859
1098 0 0 0 0
1099 0 0 0 0
1100 4 223 4 199
1101 2 136 4 208
1102 1 86 1 40
1103 2 97 2 143
1104 0 0 0 0
1105 0 0 0 0
1106 0 0 0 0
1107 54 7015 56 23931
1108 193 11261 289 586796
1109 123 6619 182 446588
1110 148 9013 224 498027
1111 19 792 28 81796
1112 0 0 0 0
1113 0 0 0 0
1114 1 86 1 40
1115 1 40 1 86
1116 0 0 0 0
1117 0 0 0 0
1118 1 57 1 57
1119 0 0 0 0
1120 1 86 1 40
1121 1 40 1 86
1122 2 119 2 119
1123 0 0 0 0
1124 0 0 0 0
1125 0 0 0 0
1126 1 86 1 40
1127 2 200 2 126
1128 3 120 3 3479
1129 4 223 4 160
1130 0 0 0 0
1131 2 136 4 208
1132 0 0 0 0
1133 3 205 2 102
1134 1 40 1 86
1135 0 0 0 0
1136 0 0 0 0
1137 6 412 4 292
1138 23 4886 25 11041
1139 12 917 15 7388
1140 1 40 1 86
1141 36 3991 39 13153
1142 161 12517 219 415492
1143 142 5680 224 535776
1144 286 17030 310 615012
1145 25 1046 25 50632
1146 0 0 0 0
1147 0 0 0 0
1148 1 57 1 56
1149 0 0 0 0
1150 0 0 0 0
1151 2 126 2 126
1152 0 0 0 0
1153 0 0 0 0
1154 0 0 0 0
1155 0 0 0 0
1156 2 100 1 44
1157 2 126 2 126
1158 0 0 0 0
1159 0 0 0 0
1160 0 0 0 0
1161 2 136 4 208
1162 1 72 1 72
1163 3 183 3 182
1164 2 319 2 80
1165 7 631 6 3075
1166 0 0 0 0
1167 0 0 0 0
1168 0 0 0 0
1169 106 11656 132 111435
1170 167 7812 264 618763
1171 138 7220 150 430301
1172 167 9764 195 461454
1173 0 0 0 0
1174 0 0 0 0
1175 2 126 2 126
1176 0 0 0 0
1177 0 0 0 0
1178 1 57 1 56
1179 1 73 0 0
1180 0 0 0 0
1181 2 126 2 126
1182 0 0 0 0
1183 0 0 0 0
1184 0 0 0 0
1185 0 0 0 0
1186 0 0 0 0
1187 2 126 2 126
1188 0 0 0 0
1189 0 0 0 0
1190 0 0 0 0
1191 2 136 4 208
1192 0 0 0 0
1193 3 183 3 182
1194 0 0 0 0
1195 0 0 0 0
1196 0 0 0 0
1197 49 5301 52 23677
1198 157 11248 235 482939
1199 0 0 0 0
1200 0 0 0 0
1201 0 0 0 0
1202 1 114 1 114
1203 0 0 63 676710
1204 0 0 0 0
1205 17 1706 14 1484
1206 274 23164 268 581190
1207 170 7398 190 432342
1208 75 7966 75 7719
1209 1 224 0 0
1210 0 0 0 0
1211 4 374 4 374
1212 13 1757 12 760
1213 12 1741 14 9240
1214 3 159 3 4802
1215 0 0 0 0
1216 0 0 0 0
1217 0 0 0 0
1218 9 477 6 357
1219 11 732 11 732
1220 20 2910 18 10071
1221 10 511 13 3873
1222 1 76 1 76
1223 3 176 3 175
1224 4 238 4 238
1225 4 238 4 238
1226 2 119 2 119
1227 0 0 0 0
1228 0 0 0 0
1229 5 239 5 239
1230 4 238 4 238
1231 4 238 4 238
1232 2 119 2 119
1233 2 142 2 142
1234 0 0 0 0
1235 6 474 5 418
1236 9 529 8 473
1237 4 238 4 238
1238 3 176 3 175
1239 83 10420 92 52581
1240 169 7892 195 548500
1241 218 10477 220 485906
1242 229 12670 253 545317
1243 0 0 0 0
1244 2 100 1 44
1245 0 0 0 0
1246 0 0 0 0
1247 4 238 4 238
1248 0 0 0 0
1249 2 80 2 80
1250 0 0 0 0
1251 2 136 4 208
1252 27 3057 25 7507
1253 188 12596 182 412299
1254 225 14013 311 658080
1255 230 12082 294 675196
1256 191 8062 267 646352
1257 179 9734 266 682533
1258 165 7632 248 678790
1259 160 8769 221 639586
1260 192 9694 247 687239
1261 217 9366 300 714226
1262 198 10326 280 660062
1263 231 13653 340 711340
1264 201 12245 289 632427
1265 235 10250 329 702854
1266 236 12305 324 693115
1267 257 14472 350 679964
1268 200 11506 269 593007
1269 234 10458 317 675536
1270 226 14431 325 686190
1271 280 16913 356 696078
1272 215 14964 312 676837
1273 235 11846 299 662308
1274 196 12777 250 624154
1275 213 13595 309 576097
1276 73 5474 86 112371
1277 84 6829 88 163840
1278 129 11276 160 334184
1279 309 20977 344 625590
1280 272 13467 290 666488
1281 286 21778 325 666447
1282 266 16518 303 668768
1283 242 15725 284 611439
1284 153 13741 160 475725
1285 255 14448 295 770509
1286 241 10247 285 655304
