194 0 0 0 0
195 0 0 0 0
196 2 119 2 119
197 2 119 2 119
198 0 0 0 0
199 10 580 10 541
200 20 1129 20 872
201 4 237 4 160
202 22 1682 22 65489
203 10 719 10 1173
204 0 0 0 0
205 2 119 2 119
206 0 0 0 0
207 0 0 0 0
208 4 252 4 252
209 0 0 0 0
210 1 68 2 104
211 34 3509 35 140658
212 2 119 2 119
213 0 0 0 0
214 4 237 4 160
215 4 223 4 184
216 0 0 0 0
217 0 0 0 0
218 0 0 0 0
219 2 126 2 126
220 2 204 2 697
221 0 0 0 0
222 7 532 7 21440
223 7 308 8 327475
224 0 0 0 0
225 0 0 0 0
226 0 0 0 0
227 0 0 0 0
228 0 0 0 0
229 0 0 0 0
230 4 223 4 160
231 0 0 0 0
232 8 446 8 320
233 0 0 0 0
234 0 0 0 0
235 87 3777 90 2119274
236 0 0 0 0
237 0 0 0 0
238 0 0 0 0
239 0 0 0 0
240 0 0 0 0
241 0 0 0 0
242 0 0 0 0
243 0 0 0 0
244 0 0 0 0
245 1 68 2 104
246 0 0 0 0
247 0 0 0 0
248 9 482 10 71328
249 0 0 0 0
250 0 0 0 0
251 0 0 0 0
252 7 400 7 40607
253 4 558 5 868
254 1 40 1 685
255 0 0 0 0
256 0 0 0 0
257 2 204 2 697
258 0 0 0 0
259 0 0 0 0
260 0 0 0 0
261 0 0 0 0
262 0 0 0 0
263 0 0 0 0
264 0 0 0 0
265 0 0 0 0
266 0 0 0 0
267 4 252 4 252
268 0 0 0 0
269 0 0 0 0
270 0 0 0 0
271 1 68 2 104
272 4 237 4 160
273 0 0 0 0
274 0 0 0 0
275 0 0 0 0
276 0 0 0 0
277 0 0 0 0
278 0 0 0 0
279 0 0 0 0
280 0 0 0 0
281 0 0 0 0
282 0 0 0 0
283 1 68 2 104
284 0 0 0 0
285 0 0 0 0
286 0 0 0 0
287 0 0 0 0
288 0 0 0 0
289 0 0 0 0
290 0 0 0 0
291 0 0 0 0
292 0 0 0 0
293 8 579 8 13960
294 1 135 1 135
295 0 0 0 0
296 0 0 0 0
297 0 0 0 0
298 5 476 5 332
299 138 11183 154 566996
300 0 0 0 0
301 0 0 0 0
302 0 0 0 0
303 0 0 0 0
304 0 0 0 0
305 0 0 0 0
306 0 0 0 0
307 0 0 0 0
308 10 841 11 739
309 2 80 1 2777
310 0 0 0 0
311 0 0 0 0
312 0 0 0 0
313 2 136 4 208
314 0 0 0 0
315 0 0 0 0
316 0 0 0 0
317 0 0 0 0
318 0 0 0 0
319 2 669 2 14079
320 121 8177 137 1350523
321 0 0 0 0
322 0 0 0 0
323 4 374 4 374
324 0 0 0 0
325 0 0 0 0
326 0 0 0 0
327 0 0 0 0
328 0 0 0 0
329 0 0 0 0
330 0 0 0 0
331 0 0 0 0
332 0 0 0 0
333 0 0 0 0
334 24 3084 22 5158
335 196 25073 208 212014
336 322 52732 360 1091927
337 109 7723 112 1049205
338 0 0 0 0
339 31 10096 35 10542
340 0 0 0 0
341 0 0 0 0
342 0 0 0 0
343 1 68 2 104
344 0 0 0 0
345 8 694 8 16227
346 1 68 2 104
347 2 80 0 0
348 2 80 2 80
349 0 0 0 0
350 0 0 0 0
351 0 0 0 0
352 0 0 0 0
353 0 0 0 0
354 0 0 0 0
355 0 0 0 0
356 0 0 0 0
357 3 1204 3 325
358 2 80 2 80
359 0 0 0 0
360 31 4488 31 2956
361 0 0 0 0
362 0 0 0 0
363 156 16739 162 346742
364 147 21899 171 580924
365 48 6314 53 137816
366 23 3624 24 4373
367 7 1546 7 591
368 2 80 2 80
369 284 21007 305 1585498
370 51 7575 55 48083
371 97 15909 105 51142
372 59 4656 60 409650
373 21 1722 22 16828
374 14 3477 14 1289
375 3 303 2 117
376 33 3952 34 8817
377 292 48528 768 988296
378 399 82676 1018 970818
379 173 31026 382 308225
380 234 39435 536 434474
381 306 650988 796 193244
382 123 22444 143 38106
383 74 11969 102 81271
384 14 2660 25 14855
385 20 5606 22 7068
386 7 2211 7 534
387 56 14819 55 17275
388 6 5134 8 2266
389 0 0 0 0
390 3 197 4 237
391 7 4981 9 723
392 6 3397 6 483
393 1 40 1 40
394 5 278 4 277
395 0 0 0 0
396 0 0 0 0
397 0 0 0 0
398 10 1578 11 1618
399 0 0 0 0
400 20 1776 18 1102
401 1 75 2 111
402 0 0 0 0
403 8 3566 11 512
404 57 14475 72 125948
405 37 1786 44 408443
406 22 3721 29 3869
407 8 1978 10 727
408 0 0 2 80
409 110 10290 113 231531
410 31 3277 34 118869
411 86 7662 87 410770
412 9 1747 10 957
413 27 1559 28 88431
414 25 3603 30 40642
415 66 6063 70 410698
416 9 1663 9 726
417 1 1017 1 40
418 29 3465 26 73089
419 20 3162 23 2518
420 73 6212 74 410631
421 7 1529 7 607
422 0 0 2 80
423 1 40 1 40
424 0 0 0 0
425 0 0 0 0
426 0 0 0 0
427 0 0 0 0
428 2 119 2 119
429 7 1816 7 607
430 5 246 5 246
431 0 0 0 0
432 0 0 0 0
433 2 108 3 144
434 0 0 0 0
435 0 0 0 0
436 0 0 0 0
437 2 119 2 119
438 9 1634 11 1239
439 22 5567 25 2496
440 6 303 7 343
441 4 245 4 245
442 18 31422 29 3567
443 9 1161 9 789
444 0 0 0 0
445 0 0 0 0
446 5 277 5 277
447 0 0 0 0
448 0 0 0 0
449 0 0 0 0
450 5 228 5 224
451 1 40 1 161
452 10 1185 10 708
453 3 159 3 159
454 0 0 0 0
455 0 0 0 0
456 0 0 0 0
457 5 277 5 277
458 0 0 0 0
459 12 714 12 714
460 2 80 2 80
461 0 0 0 0
462 0 0 0 0
463 2 108 3 144
464 0 0 0 0
465 0 0 0 0
466 0 0 0 0
467 0 0 0 0
468 2 119 2 119
469 0 0 0 0
470 2 80 4 160
471 0 0 0 0
472 0 0 0 0
473 3 159 3 159
474 0 0 0 0
475 2 119 2 119
476 0 0 0 0
477 4 238 4 238
478 0 0 0 0
479 4 238 4 238
480 2 80 2 80
481 0 0 0 0
482 0 0 0 0
483 1 40 1 40
484 0 0 0 0
485 0 0 0 0
486 3 187 4 223
487 0 0 0 0
488 2 119 2 119
489 0 0 0 0
490 5 263 5 200
491 1 40 1 40
492 0 0 0 0
493 2 108 3 144
494 0 0 0 0
495 0 0 0 0
496 0 0 0 0
497 2 80 2 80
498 2 126 2 126
499 2 119 2 119
500 10 1120 10 748
501 4 252 4 252
502 11 1374 11 915
503 3 197 4 191
504 0 0 0 0
505 8 8215 12 1007
506 3 183 3 120
507 17 932 17 704
508 0 0 0 0
509 18 48402 44 2242
510 6 349 6 479
511 0 0 0 0
512 0 0 0 0
513 0 0 0 0
514 1 40 1 161
515 8 1053 8 684
516 7 976 7 523
517 0 0 0 0
518 0 0 0 0
519 28 2978 29 2596
520 0 0 0 0
521 113 20082 123 115491
522 49 4125 52 407749
523 15 2455 16 1846
524 12 1103 12 1726
525 0 0 0 0
526 2 119 2 119
527 36 3254 36 3191
528 0 0 0 0
529 12 2652 12 1068
530 10 1349 11 1508
531 21 3757 21 5840
532 96 9976 101 257939
533 0 0 0 0
534 0 0 2 80
535 0 0 0 0
536 25 3080 24 6228
537 13 2068 14 8710
538 111 10534 118 522963
539 29 3686 33 17054
540 80 7492 95 299291
541 153 7882 173 3232634
542 2 196 2 5865
543 9 1318 11 3959
544 36 2764 52 57876
545 4 1033 7 1289
546 3 960 5 345
547 71 4746 94 155674
548 49 3708 53 663300
549 82 4303 101 1664108
550 9 1077 9 5250
551 10 400 10 19596
552 159 24046 161 73070
553 200 30832 239 162487
554 44 7252 46 33277
555 55 3494 67 492936
556 20 1711 21 166258
557 0 0 0 0
558 6 693 6 360
559 36 5137 36 17570
560 42 5430 45 25597
561 41 3148 53 83156
562 1 40 0 0
563 20 1808 19 22092
564 8 320 8 12511
565 1 249 1 40
566 115 7188 135 794194
567 93 5214 102 1279517
568 7 1261 7 3507
569 56 8388 54 40790
570 0 0 0 0
571 69 10541 67 23394
572 198 25366 354 388294
573 72 14475 110 88332
574 82 9533 86 143463
575 225 17046 253 1360160
576 14 1064 15 46451
577 0 0 0 0
578 0 0 0 0
579 4 238 4 238
580 15 857 15 818
581 0 0 0 0
582 0 0 0 0
583 3 187 4 223
584 2 80 2 80
585 0 0 0 0
586 0 0 0 0
587 0 0 0 0
588 2 126 2 126
589 0 0 0 0
590 6 772 6 400
591 0 0 0 0
592 0 0 0 0
593 0 0 0 0
594 2 80 2 80
595 0 0 0 0
596 0 0 0 0
597 0 0 0 0
598 0 0 0 0
599 0 0 0 0
600 0 0 0 0
601 0 0 0 0
602 0 0 0 0
603 0 0 0 0
604 2 80 2 80
605 0 0 0 0
606 0 0 0 0
607 0 0 0 0
608 0 0 0 0
609 0 0 0 0
610 1 68 2 104
611 0 0 0 0
612 0 0 0 0
613 3 194 4 230
614 34 2222 34 171563
615 0 0 0 0
616 0 0 0 0
617 2 119 2 119
618 0 0 0 0
619 4 245 4 245
620 0 0 0 0
621 17 2830 18 7142
622 0 0 0 0
623 105 10834 114 211455
624 2 80 2 80
625 0 0 0 0
626 5 278 5 399
627 6 732 6 400
628 5 729 5 239
629 3 8828 8 320
630 2 126 2 171
631 2 126 2 126
632 0 0 0 0
633 0 0 0 0
634 6 318 6 318
635 0 0 0 0
636 0 0 0 0
637 0 0 0 0
638 2 119 2 119
639 6 357 6 357
640 0 0 0 0
641 0 0 0 0
642 2 119 2 119
643 1 68 2 104
644 2 80 2 80
645 0 0 0 0
646 0 0 0 0
647 5 277 5 277
648 1 68 2 104
649 2 119 2 119
650 0 0 0 0
651 0 0 0 0
652 0 0 0 0
653 35 5046 34 15457
654 4 193 8 934
655 0 0 0 0
656 0 0 0 0
657 0 0 0 0
658 0 0 0 0
659 0 0 0 0
660 4 653 4 281
661 0 0 0 0
662 0 0 2 80
663 1 40 0 0
664 3 120 3 120
665 0 0 0 0
666 0 0 0 0
667 0 0 0 0
668 6 959 6 240
669 26 2942 32 60551
670 261 20535 286 2567880
671 54 2206 69 347510
672 2 119 2 119
673 1 68 2 104
674 1 40 1 40
675 2 119 2 119
676 0 0 0 0
677 3 205 3 159
678 5 653 5 367
679 0 0 0 0
680 0 0 0 0
681 3 966 4 199
682 8 2537 10 673
683 0 0 0 0
684 5 278 5 278
685 2 119 2 119
686 2 119 2 119
687 0 0 0 0
688 1 68 2 104
689 0 0 0 0
690 0 0 0 0
691 9 549 9 360
692 10 541 10 502
693 1 40 1 64
694 4 223 4 160
695 1 40 1 64
696 0 0 0 0
697 0 0 0 0
698 0 0 0 0
699 0 0 0 0
700 0 0 0 0
701 1 75 2 111
702 3 183 3 120
703 2 108 3 168
704 1 40 1 40
705 0 0 0 0
706 0 0 0 0
707 0 0 0 0
708 0 0 0 0
709 0 0 0 0
710 0 0 0 0
711 0 0 0 0
712 0 0 0 0
713 19 1917 18 1977
714 38 3365 40 87477
715 0 0 0 0
716 0 0 0 0
717 0 0 0 0
718 1 68 2 104
719 0 0 0 0
720 0 0 0 0
721 0 0 0 0
722 0 0 0 0
723 0 0 0 0
724 6 730 5 321
725 5 277 5 200
726 0 0 0 0
727 0 0 0 0
728 0 0 0 0
729 2 119 2 119
730 10 955 10 584
731 6 356 6 279
732 4 223 4 184
733 1 68 2 104
734 1 40 1 40
735 1 40 1 40
736 0 0 0 0
737 0 0 0 0
738 8 446 8 320
739 4 223 4 160
740 6 342 6 303
741 2 126 2 126
742 0 0 0 0
743 0 0 0 0
744 1 40 1 40
745 1 40 1 40
746 8 446 8 368
747 1 40 1 161
748 4 681 5 224
749 0 0 0 0
750 0 0 0 0
751 0 0 0 0
752 0 0 0 0
753 0 0 0 0
754 1 40 1 40
755 1 40 1 40
756 0 0 0 0
757 0 0 0 0
758 0 0 0 0
759 0 0 0 0
760 0 0 0 0
761 0 0 0 0
762 0 0 0 0
763 1 68 2 104
764 0 0 0 0
765 2 80 2 80
766 0 0 0 0
767 0 0 0 0
768 0 0 0 0
769 2 80 2 80
770 0 0 0 0
771 0 0 0 0
772 0 0 0 0
773 2 119 2 119
774 38 5398 41 16174
775 1 40 1 40
776 0 0 0 0
777 0 0 0 0
778 2 108 3 265
779 3 610 3 120
780 0 0 0 0
781 0 0 0 0
782 0 0 0 0
783 0 0 0 0
784 1 40 0 0
785 6 303 6 264
786 0 0 0 0
787 2 119 2 119
788 2 119 2 119
789 1 40 1 161
790 3 613 3 120
791 3 183 4 223
792 0 0 0 0
793 1 68 2 104
794 4 223 4 160
795 2 80 2 80
796 0 0 0 0
797 0 0 0 0
798 0 0 0 0
799 2 126 2 126
800 0 0 0 0
801 0 0 0 0
802 0 0 0 0
803 0 0 0 0
804 0 0 0 0
805 2 80 2 80
806 0 0 0 0
807 4 337 4 2907
808 0 0 0 0
809 0 0 0 0
810 0 0 0 0
811 0 0 0 0
812 0 0 0 0
813 0 0 0 0
814 0 0 0 0
815 2 80 2 80
816 0 0 0 0
817 1 68 2 104
818 1 40 1 161
819 3 573 3 120
820 0 0 0 0
821 0 0 0 0
822 0 0 0 0
823 1 68 2 104
824 0 0 0 0
825 2 80 2 80
826 0 0 0 0
827 0 0 0 0
828 0 0 0 0
829 2 80 2 80
830 0 0 0 0
831 2 119 2 119
832 0 0 0 0
833 0 0 0 0
834 13 2636 54 52861
835 39 3391 309 360541
836 0 0 0 0
837 0 0 0 0
838 0 0 0 0
839 0 0 0 0
840 0 0 0 0
841 0 0 0 0
842 0 0 0 0
843 0 0 0 0
844 0 0 0 0
845 1 40 1 40
846 3 824 3 231
847 42 3837 52 70548
848 205 9361 239 3624328
849 95 3835 108 3612538
850 1 40 1 161
851 3 613 3 120
852 0 0 0 0
853 5 305 6 264
854 0 0 0 0
855 1 40 1 40
856 1 40 1 161
857 13 3155 13 1095
858 16 1071 15 28193
859 12 2416 12 41834
860 69 7961 76 371460
861 1 40 0 0
862 0 0 0 0
863 0 0 0 0
864 1 61 1 61
865 171 17543 654 899368
866 204 38541 310 266004
867 130 15751 502 817805
868 13 774 52 70540
869 3 1397 3 229
870 0 0 0 0
871 0 0 0 0
872 0 0 0 0
873 0 0 0 0
874 0 0 0 0
875 1 40 1 40
876 2 80 0 0
877 5 200 2 80
878 3 120 3 120
879 0 0 0 0
880 1 68 2 104
881 0 0 0 0
882 0 0 0 0
883 1 68 2 104
884 0 0 0 0
885 5 263 5 200
886 0 0 0 0
887 0 0 0 0
888 0 0 0 0
889 0 0 0 0
890 0 0 0 0
891 20 1360 20 1360
892 0 0 0 0
893 0 0 0 0
894 72 6879 65 5388
895 36 5075 50 22779
896 8 748 7 28844
897 36 3603 35 3386
898 2 1369 1 40
899 40 2351 40 406384
900 19 1659 19 2131
901 2 203 2 1281
902 38 4966 42 34764
903 7 2163 7 864
904 0 0 0 0
905 4 245 4 245
906 8 476 8 476
907 4 199 2 119
908 10 1870 10 794
909 3 573 3 120
910 0 0 0 0
911 2 119 2 119
912 8 476 8 476
913 25 3177 24 7319
914 4 245 4 245
915 0 0 0 0
916 0 0 0 0
917 2 119 2 119
918 17 962 20 984
919 2 119 2 119
920 4 245 4 245
921 0 0 0 0
922 0 0 0 0
923 2 119 2 119
924 8 612 8 612
925 2 119 2 119
926 4 245 4 245
927 0 0 0 0
928 3 120 3 241
929 5 732 5 239
930 4 238 4 238
931 2 119 2 119
932 2 119 2 119
933 0 0 0 0
934 2 126 2 126
935 2 119 2 119
936 4 238 4 238
937 7 721 6 661
938 14 2408 16 4468
939 0 0 0 0
940 3 166 3 410
941 5 692 5 239
942 8 572 8 3062
943 1 68 2 104
944 2 119 2 119
945 0 0 0 0
946 2 126 2 126
947 2 119 2 119
948 8 437 8 437
949 0 0 0 0
950 3 159 3 281
951 3 610 3 120
952 0 0 0 0
953 2 119 2 119
954 6 357 6 357
955 4 384 4 384
956 30 3470 28 5686
957 0 0 0 0
958 2 80 2 80
959 2 119 2 119
960 8 476 8 476
961 2 119 2 119
962 18 2138 19 2129
963 0 0 0 0
964 0 0 0 0
965 2 119 2 119
966 10 1129 9 512
967 2 80 2 2277
968 7 365 7 486
969 6 796 7 343
970 0 0 0 0
971 2 119 2 119
972 4 238 4 238
973 1 68 2 104
974 4 245 4 245
975 0 0 0 0
976 0 0 0 0
977 3 159 3 159
978 6 318 6 318
979 1 410 1 40
980 18 2225 19 29328
981 1 417 1 40
982 1 76 1 40
983 2 119 2 119
984 36 4029 37 407950
985 12 2500 17 6553
986 31 4455 30 18822
987 2 1077 10 400
988 5 301 8 22340
989 10 760 13 28763
990 46 2024 48 378542
991 10 2821 10 1936
992 2 126 2 126
993 1 40 1 161
994 3 573 5 200
995 2 119 2 119
996 2 119 2 119
997 5 278 5 278
998 2 80 2 80
999 3 194 4 230
1000 0 0 0 0
1001 4 234 4 230
1002 2 119 4 199
1003 5 306 6 342
1004 9 1250 9 20963
1005 179 14736 207 997754
1006 70 2800 73 2966421
1007 3 159 3 159
1008 3 120 3 242
1009 7 851 7 358
1010 2 119 2 119
1011 0 0 0 0
1012 7 826 8 13821
1013 56 3590 64 346194
1014 4 245 4 245
1015 4 238 4 238
1016 0 0 0 0
1017 1 40 1 40
1018 0 0 2 80
1019 6 357 6 357
1020 6 500 6 500
1021 6 357 6 357
1022 0 0 0 0
1023 0 0 0 0
1024 0 0 0 0
1025 4 238 4 238
1026 2 126 2 126
1027 5 278 5 278
1028 0 0 0 0
1029 0 0 0 0
1030 0 0 0 0
1031 4 238 4 238
1032 2 126 2 126
1033 5 306 6 342
1034 0 0 0 0
1035 0 0 0 0
1036 0 0 0 0
1037 5 278 5 278
1038 2 126 2 126
1039 7 397 7 518
1040 4 678 5 224
1041 0 0 0 0
1042 0 0 0 0
1043 4 238 4 238
1044 0 0 0 0
1045 6 364 6 364
1046 12 2562 17 7498
1047 7 812 7 440
1048 0 0 0 0
1049 4 238 4 238
1050 0 0 2 80
1051 156 20055 163 32996
1052 283 12764 327 3936652
1053 0 0 0 0
1054 0 0 0 0
1055 6 442 6 934
1056 0 0 0 0
1057 5 278 5 278
1058 2 126 2 126
1059 0 0 0 0
1060 0 0 0 0
1061 4 238 4 238
1062 1 40 0 0
1063 6 346 7 382
1064 2 126 2 126
1065 0 0 0 0
1066 0 0 0 0
1067 6 346 7 382
1068 0 0 0 0
1069 4 238 4 238
1070 2 126 2 126
1071 2 80 2 80
1072 4 238 4 238
1073 20 2494 20 1737
1074 5 200 5 44439
1075 4 238 4 238
1076 30 4483 29 13150
1077 0 0 0 0
1078 1 40 1 161
1079 9 930 9 477
1080 0 0 0 0
1081 4 238 4 238
1082 0 0 0 0
1083 1 40 1 40
1084 2 126 2 126
1085 4 238 4 238
1086 0 0 0 0
1087 4 238 4 238
1088 0 0 0 0
1089 0 0 0 0
1090 2 126 2 126
1091 5 306 6 342
1092 0 0 0 0
1093 9 516 8 476
1094 6 296 7 376
1095 0 0 0 0
1096 0 0 0 0
1097 0 0 1 40
1098 0 0 0 0
1099 18 1370 18 1370
1100 0 0 0 0
1101 0 0 0 0
1102 0 0 0 0
1103 0 0 0 0
1104 1 40 1 40
1105 12 721 12 721
1106 0 0 2 80
1107 0 0 10 400
1108 0 0 3 120
1109 1 40 1 161
1110 3 610 6 240
1111 10 595 10 595
1112 4 653 4 281
1113 0 0 0 0
1114 1 40 6 240
1115 0 0 0 0
1116 0 0 0 0
1117 10 602 10 602
1118 0 0 0 0
1119 0 0 0 0
1120 0 0 0 0
1121 0 0 0 0
1122 1 68 5 224
1123 11 670 12 706
1124 1 40 1 40
1125 1 169 0 0
1126 4 223 4 160
1127 0 0 0 0
1128 0 0 0 0
1129 10 602 10 602
1130 0 0 0 0
1131 2 119 2 119
1132 6 342 6 279
1133 3 183 4 223
1134 1 40 1 40
1135 10 602 10 602
1136 10 2344 15 6442
1137 23 3688 63 72742
1138 0 0 3 120
1139 0 0 0 0
1140 8 476 8 476
1141 0 0 0 0
1142 2 126 2 126
1143 0 0 0 0
1144 1 40 1 40
1145 0 0 0 0
1146 8 476 8 476
1147 0 0 0 0
1148 6 472 6 472
1149 0 0 0 0
1150 0 0 0 0
1151 5 291 6 288
1152 8 476 8 476
1153 1 68 2 104
1154 3 166 3 166
1155 0 0 0 0
1156 0 0 0 0
1157 0 0 0 0
1158 12 699 12 660
1159 0 0 0 0
1160 6 349 6 310
1161 8 446 8 368
1162 0 0 0 0
1163 0 0 0 0
1164 3 159 3 159
1165 0 0 0 0
1166 2 126 2 126
1167 3 151 3 120
1168 0 0 0 0
1169 2 119 2 119
1170 2 119 5 239
1171 0 0 0 0
1172 2 126 2 126
1173 0 0 0 0
1174 0 0 0 0
1175 0 0 0 0
1176 2 119 2 119
1177 1 68 2 104
1178 2 126 2 126
1179 0 0 0 0
1180 0 0 0 0
1181 0 0 0 0
1182 2 119 2 119
1183 1 68 2 104
1184 2 126 2 126
1185 0 0 0 0
1186 0 0 0 0
1187 0 0 0 0
1188 2 119 2 119
1189 0 0 0 0
1190 5 285 5 406
1191 3 610 3 120
1192 1 40 1 161
1193 3 613 3 120
1194 12 841 11 901
1195 0 0 0 0
1196 0 0 0 0
1197 20 4014 23 4724
1198 2 126 2 126
1199 0 0 0 0
1200 2 119 2 119
1201 0 0 0 0
1202 0 0 0 0
1203 0 0 0 0
1204 2 126 2 126
1205 0 0 0 0
1206 2 119 2 119
1207 0 0 0 0
1208 0 0 0 0
1209 0 0 0 0
1210 2 126 2 126
1211 0 0 0 0
1212 2 119 2 119
1213 1 68 2 104
1214 1 68 2 104
1215 0 0 0 0
1216 2 126 2 126
1217 0 0 0 0
1218 2 119 2 119
1219 0 0 0 0
1220 0 0 0 0
1221 0 0 0 0
1222 3 166 3 286
1223 7 796 7 280
1224 2 119 2 119
1225 4 223 4 160
1226 0 0 0 0
1227 18 2383 19 12668
1228 4 650 4 281
1229 0 0 0 0
1230 0 0 0 0
1231 0 0 0 0
1232 1 40 2 5085
1233 2 126 2 126
1234 0 0 3 120
1235 1 40 1 161
1236 3 613 3 120
1237 0 0 0 0
1238 0 0 0 0
1239 0 0 0 0
1240 6 837 6 8528
1241 44 4719 60 119185
1242 1 40 3 166
1243 1 68 2 104
1244 4 223 4 160
1245 1 68 2 104
1246 0 0 0 0
1247 1 86 1 40
1248 1 40 1 86
1249 0 0 0 0
1250 0 0 0 0
1251 0 0 0 0
1252 0 0 0 0
1253 1 86 1 40
1254 1 40 1 86
1255 2 119 2 119
1256 0 0 0 0
1257 0 0 0 0
1258 0 0 0 0
1259 1 86 1 40
1260 1 40 1 86
1261 0 0 0 0
1262 0 0 0 0
1263 0 0 0 0
1264 0 0 0 0
1265 1 86 1 40
1266 1 40 1 86
1267 0 0 0 0
1268 0 0 0 0
1269 0 0 0 0
1270 1 68 2 104
1271 1 86 1 40
1272 1 40 1 86
1273 1 68 2 104
1274 0 0 0 0
1275 0 0 0 0
1276 1 40 1 161
1277 3 573 3 120
1278 0 0 0 0
1279 0 0 0 0
1280 0 0 0 0
1281 1 86 1 40
1282 2 80 2 172
1283 0 0 0 0
1284 0 0 0 0
1285 2 119 2 119
1286 0 0 0 0
1287 41 6244 183 229898
1288 10 705 153 211351
1289 0 0 0 0
1290 0 0 0 0
1291 0 0 0 0
1292 1 86 1 40
1293 12 1232 11 864
1294 16 2109 14 6178
1295 38 8501 35 49188
1296 33 4784 36 223801
1297 91 6074 105 376359
1298 91 5025 100 308834
1299 43 2329 44 162957
1300 0 0 0 0
1301 4 208 6 288
1302 1 75 2 111
1303 5 276 8 392
1304 6 334 8 414
1305 1 40 0 0
1306 1 40 1 40
1307 0 0 0 0
1308 0 0 0 0
1309 0 0 0 0
1310 1 40 1 161
1311 13 1911 12 1166
1312 8 2986 10 644
1313 0 0 0 0
1314 2 119 2 119
1315 2 108 3 265
1316 4 660 4 160
1317 0 0 0 0
1318 0 0 0 0
1319 0 0 0 0
